model,file,system,user,assistant,tool,total
gpt-5-2-codex,experiments_for_task2\gpt-5-2-codex\148720a4-2f2d-4bfa-8952-74c6374cc7bf.json,1,1,22,21,45
gpt-5-2-codex,experiments_for_task2\gpt-5-2-codex\14a5d090-f552-4c56-b039-4b18388c017e.json,1,1,37,40,79
gpt-5-2-codex,experiments_for_task2\gpt-5-2-codex\14a8805b-9c51-43dd-b9a6-7b0754684f25.json,1,1,41,40,83
gpt-5-2-codex,experiments_for_task2\gpt-5-2-codex\1587a55c-fe60-4450-be22-412a12d2ab36.json,1,1,19,18,39
gpt-5-2-codex,experiments_for_task2\gpt-5-2-codex\1608c4cc-f407-4fa9-a6f2-7f25b71c1229.json,1,1,44,43,89
gpt-5-2-codex,experiments_for_task2\gpt-5-2-codex\1610fd7c-a7db-4948-8567-6dd07c951fde.json,1,1,26,25,53
gpt-5-2-codex,experiments_for_task2\gpt-5-2-codex\17a250d7-67fa-4677-b0d5-43f74277df67.json,1,1,31,30,63
gpt-5-2-codex,experiments_for_task2\gpt-5-2-codex\17a66f2d-c7fa-45d6-a34b-5a791c2ccbde.json,1,1,57,56,115
gpt-5-2-codex,experiments_for_task2\gpt-5-2-codex\17d4ff0b-b51c-485a-9d6c-6e7b9bae763a.json,1,1,17,16,35
gpt-5-2-codex,experiments_for_task2\gpt-5-2-codex\1816f4ae-cc3e-4970-b556-966c8bbc0051.json,1,1,31,30,63
gpt-5-2-codex,experiments_for_task2\gpt-5-2-codex\187b43ea-be58-48cb-8d67-94af4b36aeac.json,1,1,11,27,40
gpt-5-2-codex,experiments_for_task2\gpt-5-2-codex\18946241-2f32-47af-8156-ddd0cf46f28e.json,1,1,30,29,61
gpt-5-2-codex,experiments_for_task2\gpt-5-2-codex\18b1109c-62de-4f91-9b6f-626802d568f3.json,1,1,28,27,57
gpt-5-2-codex,experiments_for_task2\gpt-5-2-codex\19d37cce-dce4-4887-9b50-5c6376a01410.json,1,1,68,67,137
gpt-5-2-codex,experiments_for_task2\gpt-5-2-codex\19d4cfa6-ce98-4b67-972f-8d0cc968ee7f.json,1,1,41,40,83
gpt-5-2-codex,experiments_for_task2\gpt-5-2-codex\1a9babbd-6f9b-4945-8ca8-4aa92cd40641.json,1,1,22,21,45
gpt-5-2-codex,experiments_for_task2\gpt-5-2-codex\1b81726e-1eee-4e38-8fd6-872b65afa79e.json,1,1,35,34,71
gpt-5-2-codex,experiments_for_task2\gpt-5-2-codex\1b9f1a17-6504-440b-a120-27e5c6cfbd2e.json,1,1,22,21,45
gpt-5-2-codex,experiments_for_task2\gpt-5-2-codex\1bb29a6e-0f25-4388-ba49-7acff75acf20.json,1,1,21,20,43
gpt-5-2-codex,experiments_for_task2\gpt-5-2-codex\1bce181d-ee34-4e30-9c95-165e7824791b.json,1,1,16,15,33
gpt-5-2-codex,experiments_for_task2\gpt-5-2-codex\1bdae4fe-9f83-4ad7-87bd-04040ec404f7.json,1,1,35,48,85
gpt-5-2-codex,experiments_for_task2\gpt-5-2-codex\1ca4d881-93a3-4fd7-82f5-de4b287a0892.json,1,1,22,21,45
gpt-5-2-codex,experiments_for_task2\gpt-5-2-codex\1cdb2eb8-5cc2-4725-9665-e7b4f07f1791.json,1,1,26,25,53
gpt-5-2-codex,experiments_for_task2\gpt-5-2-codex\1ce7e84a-ed91-4959-9e81-c7085bbf6168.json,1,1,43,42,87
gpt-5-2-codex,experiments_for_task2\gpt-5-2-codex\1d413700-29e3-4c00-b2a1-53720c3dac3a.json,1,1,37,47,86
gpt-5-2-codex,experiments_for_task2\gpt-5-2-codex\1d617f7f-50de-42bf-a30a-f1990fd3e99e.json,1,1,35,34,71
gpt-5-2-codex,experiments_for_task2\gpt-5-2-codex\1d822af2-e71a-41eb-9404-0945b150f2a5.json,1,1,34,33,69
gpt-5-2-codex,experiments_for_task2\gpt-5-2-codex\1e2a6ce2-8f49-4631-a3f1-de46549f892c.json,1,1,72,71,145
gpt-5-2-codex,experiments_for_task2\gpt-5-2-codex\1e36b494-728e-4e04-b004-8bb359f6b566.json,1,1,54,69,125
gpt-5-2-codex,experiments_for_task2\gpt-5-2-codex\1e96e0d8-2511-4916-b06c-a69e1a4be429.json,1,1,35,34,71
gpt-5-2-codex,experiments_for_task2\gpt-5-2-codex\1ef936a5-1640-49de-a591-b6899f43c44f.json,1,1,38,37,77
gpt-5-2-codex,experiments_for_task2\gpt-5-2-codex\1f26a0d4-b3f6-4649-9955-dfdfda4c4b8a.json,1,1,102,101,205
gpt-5-2-codex,experiments_for_task2\gpt-5-2-codex\1f56e3b0-eb1f-4115-ba86-826607750956.json,1,1,24,27,53
gpt-5-2-codex,experiments_for_task2\gpt-5-2-codex\1f6d7519-5639-4585-be57-daa8063cb6b1.json,1,1,30,29,61
gpt-5-2-codex,experiments_for_task2\gpt-5-2-codex\20e98e62-5187-4606-a301-60e23b8845dc.json,1,1,67,66,135
gpt-5-2-codex,experiments_for_task2\gpt-5-2-codex\20f4116f-1698-4b5b-bf98-c37670d79cc3.json,1,1,21,20,43
gpt-5-2-codex,experiments_for_task2\gpt-5-2-codex\21126947-dba6-4b5a-b101-d0a5bb39f83a.json,1,1,31,30,63
gpt-5-2-codex,experiments_for_task2\gpt-5-2-codex\2288d84f-2920-4143-808f-ffcd7e952bb6.json,1,1,35,34,71
gpt-5-2-codex,experiments_for_task2\gpt-5-2-codex\2293c94f-1e59-4c25-a7a3-8c012654dcbe.json,1,1,27,26,55
gpt-5-2-codex,experiments_for_task2\gpt-5-2-codex\2359205f-989d-45b4-a2bf-d311abc6e6ad.json,1,1,32,31,65
gpt-5-2-codex,experiments_for_task2\gpt-5-2-codex\23ce0187-1c79-4e37-8456-113275112c63.json,1,1,22,21,45
gpt-5-2-codex,experiments_for_task2\gpt-5-2-codex\24e68b19-e516-4ccb-8b07-7cee7f66d5d7.json,1,1,32,31,65
gpt-5-2-codex,experiments_for_task2\gpt-5-2-codex\25549346-6b5d-414c-932b-eb204476a9e3.json,1,1,110,109,221
gpt-5-2-codex,experiments_for_task2\gpt-5-2-codex\259b91f4-40f4-416e-ad9f-c8c4c842aaa8.json,1,1,25,35,62
gpt-5-2-codex,experiments_for_task2\gpt-5-2-codex\26b6dee5-5f5d-4e10-8495-0054d95eb87a.json,1,1,30,54,86
gpt-5-2-codex,experiments_for_task2\gpt-5-2-codex\2705b0c3-a62c-407b-b083-38f5562e69e5.json,1,1,31,30,63
gpt-5-2-codex,experiments_for_task2\gpt-5-2-codex\27498d86-75f5-4dcb-bb82-4915226ca69f.json,1,1,64,63,129
gpt-5-2-codex,experiments_for_task2\gpt-5-2-codex\27dca6b9-9f02-4749-9f27-a52a35b8d7d4.json,1,1,41,40,83
gpt-5-2-codex,experiments_for_task2\gpt-5-2-codex\287392da-a1ae-4603-9138-c189bc13117d.json,1,1,39,38,79
gpt-5-2-codex,experiments_for_task2\gpt-5-2-codex\2951d21d-b823-4266-91a7-1c396ca59fb1.json,1,1,31,30,63
gpt-5-2-codex,experiments_for_task2\gpt-5-2-codex\29aa6437-9ad5-48c1-a5d7-feed31ff4f43.json,1,1,38,37,77
gpt-5-2-codex,experiments_for_task2\gpt-5-2-codex\29ff6b85-f0fb-4794-8eef-9290ae9ff990.json,1,1,22,29,53
gpt-5-2-codex,experiments_for_task2\gpt-5-2-codex\2a6a1b32-a269-4bc0-be27-3e9154a444b8.json,1,1,16,15,33
gpt-5-2-codex,experiments_for_task2\gpt-5-2-codex\2af3370f-2f76-43b3-9eac-6549a3798a42.json,1,1,25,29,56
gpt-5-2-codex,experiments_for_task2\gpt-5-2-codex\2b6c368c-d31b-42fe-a3c8-3e97093f60d6.json,1,1,24,41,67
gpt-5-2-codex,experiments_for_task2\gpt-5-2-codex\2cedb548-d0d0-401c-b171-d3d770875914.json,1,1,26,25,53
gpt-5-2-codex,experiments_for_task2\gpt-5-2-codex\2f370a81-f7b1-4293-bd78-dc50ad628a3b.json,1,1,17,16,35
gpt-5-2-codex,experiments_for_task2\gpt-5-2-codex\2f5a9bca-8d6d-4e52-8fb4-cf7635e3d4ea.json,1,1,18,17,37
gpt-5-2-codex,experiments_for_task2\gpt-5-2-codex\3008aade-8c1c-47e0-8df4-bafd85c8940d.json,1,1,20,19,41
gpt-5-2-codex,experiments_for_task2\gpt-5-2-codex\30e6bf6c-dacb-4787-95d5-4a53fd573a2e.json,1,1,49,48,99
gpt-5-2-codex,experiments_for_task2\gpt-5-2-codex\32820883-a116-4cff-94fd-47ad75424cec.json,1,1,41,40,83
gpt-5-2-codex,experiments_for_task2\gpt-5-2-codex\33c24be9-8ad6-4336-b8a5-2ba27359405c.json,1,1,50,49,101
gpt-5-2-codex,experiments_for_task2\gpt-5-2-codex\349f34ce-f6a9-48b2-832d-f967a6e3ab66.json,1,1,16,15,33
gpt-5-2-codex,experiments_for_task2\gpt-5-2-codex\35391bcd-fde7-4b79-b9be-d5a389f28053.json,1,1,72,71,145
gpt-5-2-codex,experiments_for_task2\gpt-5-2-codex\3638e555-65b6-483f-9c0c-84b4b2d687e6.json,1,1,39,38,79
gpt-5-2-codex,experiments_for_task2\gpt-5-2-codex\365430af-6914-4359-8373-d0a2f328c78d.json,1,1,56,55,113
gpt-5-2-codex,experiments_for_task2\gpt-5-2-codex\38fd100b-5eef-4391-add3-cbd0169dbcd5.json,1,1,21,20,43
gpt-5-2-codex,experiments_for_task2\gpt-5-2-codex\39513418-924a-407c-b5a6-a6c76606643c.json,1,1,13,20,35
gpt-5-2-codex,experiments_for_task2\gpt-5-2-codex\399c350b-2f3a-4c9c-b25e-b6881f446bf4.json,1,1,56,55,113
gpt-5-2-codex,experiments_for_task2\gpt-5-2-codex\3a019ae0-f3be-483d-a5a5-0c217a2bd15f.json,1,1,38,37,77
gpt-5-2-codex,experiments_for_task2\gpt-5-2-codex\3a0c2934-2ed6-4425-9542-1c8fe8da06e5.json,1,1,26,25,53
gpt-5-2-codex,experiments_for_task2\gpt-5-2-codex\3a298893-952d-4793-b3d8-a8d4e05c4282.json,1,1,20,19,41
gpt-5-2-codex,experiments_for_task2\gpt-5-2-codex\3ba706e8-4252-4141-9fed-293c8d049223.json,1,1,17,16,35
gpt-5-2-codex,experiments_for_task2\gpt-5-2-codex\3bb13edf-25a6-4d97-9b17-4ba2f142cf6f.json,1,1,40,39,81
gpt-5-2-codex,experiments_for_task2\gpt-5-2-codex\3bee62cd-0172-4d0a-b66a-5c24a13ec9c1.json,1,1,28,27,57
gpt-5-2-codex,experiments_for_task2\gpt-5-2-codex\3c423b07-a632-4b38-8c95-7d1799e6892f.json,1,1,12,18,32
gpt-5-2-codex,experiments_for_task2\gpt-5-2-codex\3cea7a09-b640-441b-860e-954d8effee57.json,1,1,29,28,59
gpt-5-2-codex,experiments_for_task2\gpt-5-2-codex\3d716692-b725-4fac-b2d5-a25c92d6084e.json,1,1,32,31,65
gpt-5-2-codex,experiments_for_task2\gpt-5-2-codex\3dd5d0f8-d592-4110-bd02-36ff7d7195ed.json,1,1,55,60,117
gpt-5-2-codex,experiments_for_task2\gpt-5-2-codex\3ddd10e8-959a-4387-8e87-43eeeb851865.json,1,1,24,23,49
gpt-5-2-codex,experiments_for_task2\gpt-5-2-codex\3e28d00c-a58a-4893-af30-04e80949c31f.json,1,1,18,17,37
gpt-5-2-codex,experiments_for_task2\gpt-5-2-codex\3f78b2a2-2619-409b-90bb-795f32bb9768.json,1,1,39,38,79
gpt-5-2-codex,experiments_for_task2\gpt-5-2-codex\3fa4118a-3085-41b1-97d7-2402aba74203.json,1,1,26,31,59
gpt-5-2-codex,experiments_for_task2\gpt-5-2-codex\400724c1-e26a-4258-be49-fd77d8a2ce2f.json,1,1,21,20,43
gpt-5-2-codex,experiments_for_task2\gpt-5-2-codex\40765da7-5296-4d91-8722-4e644ad91b29.json,1,1,20,19,41
gpt-5-2-codex,experiments_for_task2\gpt-5-2-codex\408ba061-1bdc-4a93-a865-ac65a917630f.json,1,1,49,70,121
gpt-5-2-codex,experiments_for_task2\gpt-5-2-codex\40a0d988-8efa-4cbe-9cf4-e8893d8c75f5.json,1,1,37,36,75
gpt-5-2-codex,experiments_for_task2\gpt-5-2-codex\40a2beaf-aeb5-44ad-95e5-5646f526ff99.json,1,1,84,83,169
gpt-5-2-codex,experiments_for_task2\gpt-5-2-codex\40af5b5e-e3bb-4efc-9579-b7e67c999c4f.json,1,1,63,62,127
gpt-5-2-codex,experiments_for_task2\gpt-5-2-codex\40bed7b6-f874-4274-a392-90ddcf8584ba.json,1,1,43,42,87
gpt-5-2-codex,experiments_for_task2\gpt-5-2-codex\40cf43db-d2a3-4f37-9ad7-c67c28a8bbcf.json,1,1,21,20,43
gpt-5-2-codex,experiments_for_task2\gpt-5-2-codex\40ea8ac3-250c-4067-a5d2-f3fd86b0b492.json,1,1,38,37,77
gpt-5-2-codex,experiments_for_task2\gpt-5-2-codex\417cd1d8-49bf-4ada-9033-395403c43550.json,1,1,30,35,67
gpt-5-2-codex,experiments_for_task2\gpt-5-2-codex\417db333-72d5-4b78-a068-9d74da3d1683.json,1,1,36,35,73
gpt-5-2-codex,experiments_for_task2\gpt-5-2-codex\41e384af-e299-4230-a88d-c8e0c7582bb0.json,1,1,23,22,47
gpt-5-2-codex,experiments_for_task2\gpt-5-2-codex\4282977a-bfb2-4f8d-8f0a-02286ba796c7.json,1,1,18,17,37
gpt-5-2-codex,experiments_for_task2\gpt-5-2-codex\431c1207-e12b-436c-a839-22b6a7d8a025.json,1,1,24,32,58
gpt-5-2-codex,experiments_for_task2\gpt-5-2-codex\44659529-6eea-4aa8-9bab-55818051a26c.json,1,1,51,50,103
gpt-5-2-codex,experiments_for_task2\gpt-5-2-codex\4480f1a8-cd67-4871-bcb7-23c9151c1674.json,1,1,32,39,73
gpt-5-2-codex,experiments_for_task2\gpt-5-2-codex\4501fcd7-dd88-4f4f-aa70-c22b8a5eaad0.json,1,1,23,26,51
gpt-5-2-codex,experiments_for_task2\gpt-5-2-codex\46013741-ba37-4105-8a61-5117bfa83ca8.json,1,1,27,26,55
gpt-5-2-codex,experiments_for_task2\gpt-5-2-codex\467a55c8-ad14-49ca-8930-456a2633818e.json,1,1,32,31,65
gpt-5-2-codex,experiments_for_task2\gpt-5-2-codex\46f81209-5dc5-4b78-9019-75b3473922c4.json,1,1,70,69,141
gpt-5-2-codex,experiments_for_task2\gpt-5-2-codex\4704b9ea-644b-4177-a011-425692dbff41.json,1,1,15,18,35
gpt-5-2-codex,experiments_for_task2\gpt-5-2-codex\47099fa5-6e31-4a5b-8302-3b63d378d951.json,1,1,23,22,47
gpt-5-2-codex,experiments_for_task2\gpt-5-2-codex\470fed37-7edf-43eb-88a7-cb5b79a06cd3.json,1,1,24,35,61
gpt-5-2-codex,experiments_for_task2\gpt-5-2-codex\48575354-56ca-4b01-9ede-5704d93893fe.json,1,1,45,44,91
gpt-5-2-codex,experiments_for_task2\gpt-5-2-codex\48ae9ac5-d860-459e-a8b5-7d3e04edbec3.json,1,1,69,92,163
gpt-5-2-codex,experiments_for_task2\gpt-5-2-codex\48e9c779-8514-4415-a3f0-707aa0014d11.json,1,1,25,24,51
gpt-5-2-codex,experiments_for_task2\gpt-5-2-codex\4956ff45-a16f-4b8d-9a59-d7c4af238422.json,1,1,56,55,113
gpt-5-2-codex,experiments_for_task2\gpt-5-2-codex\4a593526-b1cf-41ac-a02f-d3f43d874141.json,1,1,64,63,129
gpt-5-2-codex,experiments_for_task2\gpt-5-2-codex\4a61cee4-757e-40e9-b11c-d4f41435b59e.json,1,1,41,50,93
gpt-5-2-codex,experiments_for_task2\gpt-5-2-codex\4a68eb38-f4ba-4b93-b35b-de87d34861c7.json,1,1,41,40,83
gpt-5-2-codex,experiments_for_task2\gpt-5-2-codex\4b1198ba-b8ac-487e-9d48-51f560543d88.json,1,1,21,20,43
gpt-5-2-codex,experiments_for_task2\gpt-5-2-codex\4b6f1fc3-ceec-4771-8c41-f75e92b22c87.json,1,1,20,29,51
gpt-5-2-codex,experiments_for_task2\gpt-5-2-codex\4c575cf2-359f-4bbf-8bd8-ba3aff1bd860.json,1,1,47,51,100
gpt-5-2-codex,experiments_for_task2\gpt-5-2-codex\4ca8b635-2f6f-4483-bbf1-6e9a38d19bd7.json,1,1,55,79,136
gpt-5-2-codex,experiments_for_task2\gpt-5-2-codex\4cb071e2-bdbc-4eec-a3b6-efb8970178e7.json,1,1,26,25,53
gpt-5-2-codex,experiments_for_task2\gpt-5-2-codex\4dfca2c0-ebd5-48df-b117-79d62d935aad.json,1,1,29,36,67
gpt-5-2-codex,experiments_for_task2\gpt-5-2-codex\4e5cde6c-7a5d-424d-aa0d-07ec35ac83a5.json,1,1,18,17,37
gpt-5-2-codex,experiments_for_task2\gpt-5-2-codex\4e8e1024-98b8-40b1-9797-5e6ab31889c8.json,1,1,18,17,37
gpt-5-2-codex,experiments_for_task2\gpt-5-2-codex\4f2a0a45-1c28-4db0-b2c2-70b075bedfb8.json,1,1,25,24,51
gpt-5-2-codex,experiments_for_task2\gpt-5-2-codex\4f35c163-70a8-48c2-a7a4-6c25ca54b085.json,1,1,14,13,29
gpt-5-2-codex,experiments_for_task2\gpt-5-2-codex\4f7688b2-4dfc-46cd-a431-2403008f212e.json,1,1,14,21,37
gpt-5-2-codex,experiments_for_task2\gpt-5-2-codex\4f958a30-e502-4002-b8c5-089bd01606e3.json,1,2,43,56,102
gpt-5-2-codex,experiments_for_task2\gpt-5-2-codex\4fb136be-bad1-42fc-970f-8879fb4aa972.json,1,1,20,31,53
gpt-5-2-codex,experiments_for_task2\gpt-5-2-codex\5177c8e4-5034-4b1a-8c32-6d2bcbcbd290.json,1,1,26,25,53
gpt-5-2-codex,experiments_for_task2\gpt-5-2-codex\51df9d15-a42a-488c-b206-6d68b47f3fd0.json,1,1,34,33,69
gpt-5-2-codex,experiments_for_task2\gpt-5-2-codex\5207589b-d573-4164-bab3-a83cd37a18df.json,1,1,34,33,69
gpt-5-2-codex,experiments_for_task2\gpt-5-2-codex\520eb948-fb83-4bcf-8aa9-6893327f9cb2.json,1,1,52,51,105
gpt-5-2-codex,experiments_for_task2\gpt-5-2-codex\52c64590-728f-4009-82c7-a20df43435e0.json,1,1,15,14,31
gpt-5-2-codex,experiments_for_task2\gpt-5-2-codex\533fdc92-b6df-467b-8e34-ac5c1424f1be.json,1,1,48,47,97
gpt-5-2-codex,experiments_for_task2\gpt-5-2-codex\5365a2dd-0dde-4640-89cc-72e866d3e340.json,1,1,22,27,51
gpt-5-2-codex,experiments_for_task2\gpt-5-2-codex\53e902f2-269c-4364-ae8b-8486eaa559f3.json,1,1,26,25,53
gpt-5-2-codex,experiments_for_task2\gpt-5-2-codex\541174f1-aa4b-4c73-80b5-ad9eaf859b50.json,1,1,18,17,37
gpt-5-2-codex,experiments_for_task2\gpt-5-2-codex\54788121-2e45-49d4-98e2-a07a304dbcc1.json,1,1,23,22,47
gpt-5-2-codex,experiments_for_task2\gpt-5-2-codex\55744907-a24e-4e83-9dcb-8aebe538d1f3.json,1,1,22,21,45
gpt-5-2-codex,experiments_for_task2\gpt-5-2-codex\56aa29a9-ad4e-40fb-b3c1-8ccdd8ad2e59.json,1,1,27,26,55
gpt-5-2-codex,experiments_for_task2\gpt-5-2-codex\57d700cb-c26d-4e5d-84df-8bf6aeecfb8b.json,1,1,30,29,61
gpt-5-2-codex,experiments_for_task2\gpt-5-2-codex\57d705cf-6648-420d-a1a1-90faa313bf8a.json,1,1,25,24,51
gpt-5-2-codex,experiments_for_task2\gpt-5-2-codex\57f70946-cf22-4190-a9c3-5dffeb8c6878.json,1,1,19,18,39
gpt-5-2-codex,experiments_for_task2\gpt-5-2-codex\58b69d18-f75a-40c1-a652-7ba08ddd18aa.json,1,1,29,28,59
gpt-5-2-codex,experiments_for_task2\gpt-5-2-codex\58deaff1-4c0b-48ed-8a3f-63bd9f69ba5a.json,1,1,36,35,73
gpt-5-2-codex,experiments_for_task2\gpt-5-2-codex\5a3607d4-3f59-417d-b3ed-f5fe2c6aff17.json,1,1,21,24,47
gpt-5-2-codex,experiments_for_task2\gpt-5-2-codex\5a90ced6-72b1-4510-aedf-9fa0ab94cb6b.json,1,1,39,38,79
gpt-5-2-codex,experiments_for_task2\gpt-5-2-codex\5a931b4f-7dc5-4220-b267-10faa36c149d.json,1,1,22,21,45
gpt-5-2-codex,experiments_for_task2\gpt-5-2-codex\5ba493ee-af5b-4b2c-8f75-595d5b8a8cd6.json,1,1,8,7,17
gpt-5-2-codex,experiments_for_task2\gpt-5-2-codex\5c623af2-96a5-494c-b89f-a7d2a0891011.json,1,1,17,16,35
gpt-5-2-codex,experiments_for_task2\gpt-5-2-codex\5cccd477-505d-42c8-88f9-363e4a94fd38.json,1,1,40,47,89
gpt-5-2-codex,experiments_for_task2\gpt-5-2-codex\5cfebf7e-5d9d-412f-aaf7-660db6a25cad.json,1,1,22,21,45
gpt-5-2-codex,experiments_for_task2\gpt-5-2-codex\5d148313-a100-4bdb-b505-596652b15977.json,1,1,20,19,41
gpt-5-2-codex,experiments_for_task2\gpt-5-2-codex\5d1f29d3-952d-4115-9672-604a80912623.json,1,1,54,53,109
gpt-5-2-codex,experiments_for_task2\gpt-5-2-codex\5d281b3f-5549-478f-acfc-a809876da3e7.json,1,1,47,46,95
gpt-5-2-codex,experiments_for_task2\gpt-5-2-codex\5d59a2a1-0207-44a8-bc64-47fcac917a13.json,1,1,48,47,97
gpt-5-2-codex,experiments_for_task2\gpt-5-2-codex\5f88d3d6-e9f4-49a7-935d-bf4107c9ce63.json,1,1,33,32,67
gpt-5-2-codex,experiments_for_task2\gpt-5-2-codex\6017d703-32bd-4cf1-a022-8bb17d0393ba.json,1,1,38,37,77
gpt-5-2-codex,experiments_for_task2\gpt-5-2-codex\6075d69a-d7f3-4363-b11c-483656e7ec74.json,1,1,32,31,65
gpt-5-2-codex,experiments_for_task2\gpt-5-2-codex\6120e2de-4485-468e-8de4-051de9367c04.json,1,1,25,24,51
gpt-5-2-codex,experiments_for_task2\gpt-5-2-codex\6130c6f0-c472-4ec7-9d33-b1f4897f80e3.json,1,1,56,67,125
gpt-5-2-codex,experiments_for_task2\gpt-5-2-codex\61c1f44c-99ef-4707-9399-5d15c063a94c.json,1,1,57,56,115
gpt-5-2-codex,experiments_for_task2\gpt-5-2-codex\61f79d96-3d72-410d-93af-4d5d57d587ae.json,1,1,39,38,79
gpt-5-2-codex,experiments_for_task2\gpt-5-2-codex\620a864a-87f9-4b74-93b5-44f398363c33.json,1,1,20,19,41
gpt-5-2-codex,experiments_for_task2\gpt-5-2-codex\62bca1f7-eb0b-4566-a0ef-ea045e8fd176.json,1,1,19,23,44
gpt-5-2-codex,experiments_for_task2\gpt-5-2-codex\6332d4ee-a036-4a25-b90c-cd7e22b61e71.json,1,1,17,16,35
gpt-5-2-codex,experiments_for_task2\gpt-5-2-codex\6338e054-ddf9-447a-95a5-6c1ac3f986fa.json,1,1,42,41,85
gpt-5-2-codex,experiments_for_task2\gpt-5-2-codex\636b18b8-6677-4d43-815b-1bd31a5455ef.json,1,1,20,24,46
gpt-5-2-codex,experiments_for_task2\gpt-5-2-codex\645c9265-fc49-4862-8c12-deff3c8c793a.json,1,1,28,27,57
gpt-5-2-codex,experiments_for_task2\gpt-5-2-codex\64c60085-7cd5-4431-9225-632d4ece1935.json,1,1,69,78,149
gpt-5-2-codex,experiments_for_task2\gpt-5-2-codex\65900708-7c19-4b92-9ddf-9255cc9288df.json,1,1,42,41,85
gpt-5-2-codex,experiments_for_task2\gpt-5-2-codex\65b4e4f8-6725-4115-bb79-b21452dad9b2.json,1,1,74,73,149
gpt-5-2-codex,experiments_for_task2\gpt-5-2-codex\65cb93fb-c937-465f-8fee-8235ea67692b.json,1,1,35,34,71
gpt-5-2-codex,experiments_for_task2\gpt-5-2-codex\6643a4b7-d076-4684-90e1-9e4098847ee4.json,1,1,19,18,39
gpt-5-2-codex,experiments_for_task2\gpt-5-2-codex\6646abf2-3cea-42d0-b695-d65cb40f49fa.json,1,1,18,17,37
gpt-5-2-codex,experiments_for_task2\gpt-5-2-codex\666874ca-01ed-4d3e-8b3a-f0672e90d019.json,1,1,23,26,51
gpt-5-2-codex,experiments_for_task2\gpt-5-2-codex\66c39abe-f31a-48ad-b6b7-5267275094bc.json,1,1,22,21,45
gpt-5-2-codex,experiments_for_task2\gpt-5-2-codex\66d820e6-7e7b-47a0-a4d8-9f0a4d8f9646.json,1,1,14,13,29
gpt-5-2-codex,experiments_for_task2\gpt-5-2-codex\678ea770-3615-4bff-856d-d2a41771a17e.json,1,1,34,37,73
gpt-5-2-codex,experiments_for_task2\gpt-5-2-codex\681225fb-5f69-4690-bb58-c2c98f7bc622.json,1,1,35,34,71
gpt-5-2-codex,experiments_for_task2\gpt-5-2-codex\681be5fc-f173-4f16-8781-874653ec63c2.json,1,1,24,23,49
gpt-5-2-codex,experiments_for_task2\gpt-5-2-codex\68a4db4e-3603-41f3-863e-0c5a722de2cf.json,1,1,78,77,157
gpt-5-2-codex,experiments_for_task2\gpt-5-2-codex\697a91ad-8c08-47d8-b76f-fa0c94b6aa41.json,1,1,68,67,137
gpt-5-2-codex,experiments_for_task2\gpt-5-2-codex\69a9bea4-2b73-44de-a586-20775570bed0.json,1,1,25,30,57
gpt-5-2-codex,experiments_for_task2\gpt-5-2-codex\6a0cc25c-4791-4b8a-afab-951ba0c2264b.json,1,1,18,17,37
gpt-5-2-codex,experiments_for_task2\gpt-5-2-codex\6a68d020-13af-4bba-8101-1e3175b576a7.json,1,1,24,23,49
gpt-5-2-codex,experiments_for_task2\gpt-5-2-codex\6b305a4a-22ad-4022-8566-add80bcc9e0c.json,1,1,50,49,101
gpt-5-2-codex,experiments_for_task2\gpt-5-2-codex\6b87a80f-1138-472c-b94a-dae6d686e28b.json,1,1,43,49,94
gpt-5-2-codex,experiments_for_task2\gpt-5-2-codex\6c7f11cb-3e74-49cc-b590-66be271ee2dd.json,1,1,15,14,31
gpt-5-2-codex,experiments_for_task2\gpt-5-2-codex\6c9cc532-0e29-461b-9ec2-bdea981fe32e.json,1,1,16,18,36
gpt-5-2-codex,experiments_for_task2\gpt-5-2-codex\6cdd52a7-2908-48da-bf5b-047990891543.json,1,1,21,25,48
gpt-5-2-codex,experiments_for_task2\gpt-5-2-codex\6ee4e0f5-7f78-42db-ad5f-27329903836a.json,1,1,28,52,82
gpt-5-2-codex,experiments_for_task2\gpt-5-2-codex\71fd09cd-ccc1-4c21-aaa4-65f54bec0374.json,1,1,42,41,85
gpt-5-2-codex,experiments_for_task2\gpt-5-2-codex\7309f2fe-8acd-4e3c-a5e9-9aeccf0ea3a4.json,1,1,46,45,93
gpt-5-2-codex,experiments_for_task2\gpt-5-2-codex\740cb015-57db-449d-9ff6-f9233dce8810.json,1,1,28,27,57
gpt-5-2-codex,experiments_for_task2\gpt-5-2-codex\76ce806c-af8f-47b0-875b-524e8f53d128.json,1,1,39,38,79
gpt-5-2-codex,experiments_for_task2\gpt-5-2-codex\7718810b-7248-409b-a22d-bfc1ef71a0f6.json,1,1,70,69,141
gpt-5-2-codex,experiments_for_task2\gpt-5-2-codex\775cdc7f-763d-4df0-874b-ba35dfbfd706.json,1,1,35,34,71
gpt-5-2-codex,experiments_for_task2\gpt-5-2-codex\77e21f22-58f6-4ab8-8405-65d773b9f520.json,1,1,36,35,73
gpt-5-2-codex,experiments_for_task2\gpt-5-2-codex\7835df46-7677-4cd1-908a-0978c4595147.json,1,1,24,27,53
gpt-5-2-codex,experiments_for_task2\gpt-5-2-codex\7872d6d7-3e68-4e35-87ad-a70c7b59ea85.json,1,1,18,17,37
gpt-5-2-codex,experiments_for_task2\gpt-5-2-codex\7908905e-1067-4e11-a83a-8baf22d0f03b.json,1,1,25,24,51
